Market,DealerCode,MLI,Month,Qty,Revenue
DE,D03418,4418,11,19,1900
FR,D03419,4419,12,20,2000
HU,D03420,4420,1,21,2100
NL,D03421,4421,2,22,2200
DE,D03422,4422,3,23,2300
FR,D03423,4423,4,24,2400
HU,D03424,4424,5,25,2500
NL,D03425,4425,6,26,2600
DE,D03426,4426,7,27,2700
FR,D03427,4427,8,28,2800
HU,D03428,4428,9,29,2900
NL,D03429,4429,10,30,3000
DE,D03430,4430,11,31,3100
FR,D03431,4431,12,32,3200
HU,D03432,4432,1,33,3300
NL,D03433,4433,2,34,3400
DE,D03434,4434,3,35,3500
FR,D03435,4435,4,36,3600
HU,D03436,4436,5,37,3700
NL,D03437,4437,6,38,3800
DE,D03438,4438,7,39,3900
FR,D03439,4439,8,40,4000
HU,D03440,4440,9,41,4100
NL,D03441,4441,10,42,4200
DE,D03442,4442,11,43,4300
FR,D03443,4443,12,44,4400
HU,D03444,4444,1,45,4500
NL,D03445,4445,2,46,4600
DE,D03446,4446,3,47,4700
FR,D03447,4447,4,48,4800
HU,D03448,4448,5,49,4900
NL,D03449,4449,6,50,5000
DE,D03450,4450,7,1,100
FR,D03451,4451,8,2,200
HU,D03452,4452,9,3,300
NL,D03453,4453,10,4,400
DE,D03454,4454,11,5,500
FR,D03455,4455,12,6,600
HU,D03456,4456,1,7,700
NL,D03457,4457,2,8,800
DE,D03458,4458,3,9,900
FR,D03459,4459,4,10,1000
HU,D03460,4460,5,11,1100
NL,D03461,4461,6,12,1200
DE,D03462,4462,7,13,1300
FR,D03463,4463,8,14,1400
HU,D03464,4464,9,15,1500
NL,D03465,4465,10,16,1600
DE,D03466,4466,11,17,1700
FR,D03467,4467,12,18,1800
HU,D03468,4468,1,19,1900
NL,D03469,4469,2,20,2000
DE,D03470,4470,3,21,2100
FR,D03471,4471,4,22,2200
HU,D03472,4472,5,23,2300
NL,D03473,4473,6,24,2400
DE,D03474,4474,7,25,2500
FR,D03475,4475,8,26,2600
HU,D03476,4476,9,27,2700
NL,D03477,4477,10,28,2800
DE,D03478,4478,11,29,2900
FR,D03479,4479,12,30,3000
HU,D03480,4480,1,31,3100
NL,D03481,4481,2,32,3200
DE,D03482,4482,3,33,3300
FR,D03483,4483,4,34,3400
HU,D03484,4484,5,35,3500
NL,D03485,4485,6,36,3600
DE,D03486,4486,7,37,3700
FR,D03487,4487,8,38,3800
HU,D03488,4488,9,39,3900
NL,D03489,4489,10,40,4000
DE,D03490,4490,11,41,4100
FR,D03491,4491,12,42,4200
HU,D03492,4492,1,43,4300
NL,D03493,4493,2,44,4400
DE,D03494,4494,3,45,4500
FR,D03495,4495,4,46,4600
HU,D03496,4496,5,47,4700
NL,D03497,4497,6,48,4800
DE,D03498,4498,7,49,4900
FR,D03499,4499,8,50,5000
HU,D03500,4500,9,1,100
NL,D03501,4501,10,2,200
DE,D03502,4502,11,3,300
FR,D03503,4503,12,4,400
HU,D03504,4504,1,5,500
NL,D03505,4505,2,6,600
DE,D03506,4506,3,7,700
FR,D03507,4507,4,8,800
HU,D03508,4508,5,9,900
NL,D03509,4509,6,10,1000
DE,D03510,4510,7,11,1100
FR,D03511,4511,8,12,1200
HU,D03512,4512,9,13,1300
NL,D03513,4513,10,14,1400
DE,D03514,4514,11,15,1500
FR,D03515,4515,12,16,1600
HU,D03516,4516,1,17,1700
NL,D03517,4517,2,18,1800
DE,D03518,4518,3,19,1900
FR,D03519,4519,4,20,2000
HU,D03520,4520,5,21,2100
NL,D03521,4521,6,22,2200
DE,D03522,4522,7,23,2300
FR,D03523,4523,8,24,2400
HU,D03524,4524,9,25,2500
NL,D03525,4525,10,26,2600
DE,D03526,4526,11,27,2700
FR,D03527,4527,12,28,2800
HU,D03528,4528,1,29,2900
NL,D03529,4529,2,30,3000
DE,D03530,4530,3,31,3100
FR,D03531,4531,4,32,3200
HU,D03532,4532,5,33,3300
NL,D03533,4533,6,34,3400
DE,D03534,4534,7,35,3500
FR,D03535,4535,8,36,3600
HU,D03536,4536,9,37,3700
NL,D03537,4537,10,38,3800
DE,D03538,4538,11,39,3900
FR,D03539,4539,12,40,4000
HU,D03540,4540,1,41,4100
NL,D03541,4541,2,42,4200
DE,D03542,4542,3,43,4300
FR,D03543,4543,4,44,4400
HU,D03544,4544,5,45,4500
NL,D03545,4545,6,46,4600
DE,D03546,4546,7,47,4700
FR,D03547,4547,8,48,4800
HU,D03548,4548,9,49,4900
NL,D03549,4549,10,50,5000
DE,D03550,4550,11,1,100
FR,D03551,4551,12,2,200
HU,D03552,4552,1,3,300
NL,D03553,4553,2,4,400
DE,D03554,4554,3,5,500
FR,D03555,4555,4,6,600
HU,D03556,4556,5,7,700
NL,D03557,4557,6,8,800
DE,D03558,4558,7,9,900
FR,D03559,4559,8,10,1000
HU,D03560,4560,9,11,1100
NL,D03561,4561,10,12,1200
DE,D03562,4562,11,13,1300
FR,D03563,4563,12,14,1400
HU,D03564,4564,1,15,1500
NL,D03565,4565,2,16,1600
DE,D03566,4566,3,17,1700
FR,D03567,4567,4,18,1800
HU,D03568,4568,5,19,1900
NL,D03569,4569,6,20,2000
DE,D03570,4570,7,21,2100
FR,D03571,4571,8,22,2200
HU,D03572,4572,9,23,2300
NL,D03573,4573,10,24,2400
DE,D03574,4574,11,25,2500
FR,D03575,4575,12,26,2600
HU,D03576,4576,1,27,2700
NL,D03577,4577,2,28,2800
DE,D03578,4578,3,29,2900
FR,D03579,4579,4,30,3000
HU,D03580,4580,5,31,3100
NL,D03581,4581,6,32,3200
DE,D03582,4582,7,33,3300
FR,D03583,4583,8,34,3400
HU,D03584,4584,9,35,3500
NL,D03585,4585,10,36,3600
DE,D03586,4586,11,37,3700
FR,D03587,4587,12,38,3800
HU,D03588,4588,1,39,3900
NL,D03589,4589,2,40,4000
DE,D03590,4590,3,41,4100
FR,D03591,4591,4,42,4200
HU,D03592,4592,5,43,4300
NL,D03593,4593,6,44,4400
DE,D03594,4594,7,45,4500
FR,D03595,4595,8,46,4600
HU,D03596,4596,9,47,4700
NL,D03597,4597,10,48,4800
DE,D03598,4598,11,49,4900
FR,D03599,4599,12,50,5000
HU,D03600,4600,1,1,100
NL,D03601,4601,2,2,200
DE,D03602,4602,3,3,300
FR,D03603,4603,4,4,400
HU,D03604,4604,5,5,500
NL,D03605,4605,6,6,600
DE,D03606,4606,7,7,700
FR,D03607,4607,8,8,800
HU,D03608,4608,9,9,900
NL,D03609,4609,10,10,1000
DE,D03610,4610,11,11,1100
FR,D03611,4611,12,12,1200
HU,D03612,4612,1,13,1300
NL,D03613,4613,2,14,1400
DE,D03614,4614,3,15,1500
FR,D03615,4615,4,16,1600
HU,D03616,4616,5,17,1700
NL,D03617,4617,6,18,1800
DE,D03618,4618,7,19,1900
FR,D03619,4619,8,20,2000
HU,D03620,4620,9,21,2100
NL,D03621,4621,10,22,2200
DE,D03622,4622,11,23,2300
FR,D03623,4623,12,24,2400
HU,D03624,4624,1,25,2500
NL,D03625,4625,2,26,2600
DE,D03626,4626,3,27,2700
FR,D03627,4627,4,28,2800
HU,D03628,4628,5,29,2900
NL,D03629,4629,6,30,3000
DE,D03630,4630,7,31,3100
FR,D03631,4631,8,32,3200
HU,D03632,4632,9,33,3300
NL,D03633,4633,10,34,3400
DE,D03634,4634,11,35,3500
FR,D03635,4635,12,36,3600
HU,D03636,4636,1,37,3700
NL,D03637,4637,2,38,3800
DE,D03638,4638,3,39,3900
FR,D03639,4639,4,40,4000
HU,D03640,4640,5,41,4100
NL,D03641,4641,6,42,4200
DE,D03642,4642,7,43,4300
FR,D03643,4643,8,44,4400
HU,D03644,4644,9,45,4500
NL,D03645,4645,10,46,4600
DE,D03646,4646,11,47,4700
FR,D03647,4647,12,48,4800
HU,D03648,4648,1,49,4900
NL,D03649,4649,2,50,5000
DE,D03650,4650,3,1,100
FR,D03651,4651,4,2,200
HU,D03652,4652,5,3,300
NL,D03653,4653,6,4,400
DE,D03654,4654,7,5,500
FR,D03655,4655,8,6,600
HU,D03656,4656,9,7,700
NL,D03657,4657,10,8,800
DE,D03658,4658,11,9,900
FR,D03659,4659,12,10,1000
HU,D03660,4660,1,11,1100
NL,D03661,4661,2,12,1200
DE,D03662,4662,3,13,1300
FR,D03663,4663,4,14,1400
HU,D03664,4664,5,15,1500
NL,D03665,4665,6,16,1600
DE,D03666,4666,7,17,1700
FR,D03667,4667,8,18,1800
HU,D03668,4668,9,19,1900
NL,D03669,4669,10,20,2000
DE,D03670,4670,11,21,2100
FR,D03671,4671,12,22,2200
HU,D03672,4672,1,23,2300
NL,D03673,4673,2,24,2400
DE,D03674,4674,3,25,2500
FR,D03675,4675,4,26,2600
HU,D03676,4676,5,27,2700
NL,D03677,4677,6,28,2800
DE,D03678,4678,7,29,2900
FR,D03679,4679,8,30,3000
HU,D03680,4680,9,31,3100
NL,D03681,4681,10,32,3200
DE,D03682,4682,11,33,3300
FR,D03683,4683,12,34,3400
HU,D03684,4684,1,35,3500
NL,D03685,4685,2,36,3600
DE,D03686,4686,3,37,3700
FR,D03687,4687,4,38,3800
HU,D03688,4688,5,39,3900
NL,D03689,4689,6,40,4000
DE,D03690,4690,7,41,4100
FR,D03691,4691,8,42,4200
HU,D03692,4692,9,43,4300
NL,D03693,4693,10,44,4400
DE,D03694,4694,11,45,4500
FR,D03695,4695,12,46,4600
HU,D03696,4696,1,47,4700
NL,D03697,4697,2,48,4800
DE,D03698,4698,3,49,4900
FR,D03699,4699,4,50,5000
HU,D03700,4700,5,1,100
NL,D03701,4701,6,2,200
DE,D03702,4702,7,3,300
FR,D03703,4703,8,4,400
HU,D03704,4704,9,5,500
NL,D03705,4705,10,6,600
DE,D03706,4706,11,7,700
FR,D03707,4707,12,8,800
HU,D03708,4708,1,9,900
NL,D03709,4709,2,10,1000
DE,D03710,4710,3,11,1100
FR,D03711,4711,4,12,1200
HU,D03712,4712,5,13,1300
NL,D03713,4713,6,14,1400
DE,D03714,4714,7,15,1500
FR,D03715,4715,8,16,1600
HU,D03716,4716,9,17,1700
NL,D03717,4717,10,18,1800
DE,D03718,4718,11,19,1900
FR,D03719,4719,12,20,2000
HU,D03720,4720,1,21,2100
NL,D03721,4721,2,22,2200
DE,D03722,4722,3,23,2300
FR,D03723,4723,4,24,2400
HU,D03724,4724,5,25,2500
NL,D03725,4725,6,26,2600
DE,D03726,4726,7,27,2700
FR,D03727,4727,8,28,2800
HU,D03728,4728,9,29,2900
NL,D03729,4729,10,30,3000
DE,D03730,4730,11,31,3100
FR,D03731,4731,12,32,3200
HU,D03732,4732,1,33,3300
NL,D03733,4733,2,34,3400
DE,D03734,4734,3,35,3500
FR,D03735,4735,4,36,3600
HU,D03736,4736,5,37,3700
NL,D03737,4737,6,38,3800
DE,D03738,4738,7,39,3900
FR,D03739,4739,8,40,4000
HU,D03740,4740,9,41,4100
NL,D03741,4741,10,42,4200
DE,D03742,4742,11,43,4300
FR,D03743,4743,12,44,4400
HU,D03744,4744,1,45,4500
NL,D03745,4745,2,46,4600
DE,D03746,4746,3,47,4700
FR,D03747,4747,4,48,4800
HU,D03748,4748,5,49,4900
NL,D03749,4749,6,50,5000
DE,D03750,4750,7,1,100
FR,D03751,4751,8,2,200
HU,D03752,4752,9,3,300
NL,D03753,4753,10,4,400
DE,D03754,4754,11,5,500
FR,D03755,4755,12,6,600
HU,D03756,4756,1,7,700
NL,D03757,4757,2,8,800
DE,D03758,4758,3,9,900
FR,D03759,4759,4,10,1000
HU,D03760,4760,5,11,1100
NL,D03761,4761,6,12,1200
DE,D03762,4762,7,13,1300
FR,D03763,4763,8,14,1400
HU,D03764,4764,9,15,1500
NL,D03765,4765,10,16,1600
DE,D03766,4766,11,17,1700
FR,D03767,4767,12,18,1800
HU,D03768,4768,1,19,1900
NL,D03769,4769,2,20,2000
DE,D03770,4770,3,21,2100
FR,D03771,4771,4,22,2200
HU,D03772,4772,5,23,2300
NL,D03773,4773,6,24,2400
DE,D03774,4774,7,25,2500
FR,D03775,4775,8,26,2600
HU,D03776,4776,9,27,2700
NL,D03777,4777,10,28,2800
DE,D03778,4778,11,29,2900
FR,D03779,4779,12,30,3000
HU,D03780,4780,1,31,3100
NL,D03781,4781,2,32,3200
DE,D03782,4782,3,33,3300
FR,D03783,4783,4,34,3400
HU,D03784,4784,5,35,3500
NL,D03785,4785,6,36,3600
DE,D03786,4786,7,37,3700
FR,D03787,4787,8,38,3800
HU,D03788,4788,9,39,3900
NL,D03789,4789,10,40,4000
DE,D03790,4790,11,41,4100
FR,D03791,4791,12,42,4200
HU,D03792,4792,1,43,4300
NL,D03793,4793,2,44,4400
DE,D03794,4794,3,45,4500
FR,D03795,4795,4,46,4600
HU,D03796,4796,5,47,4700
NL,D03797,4797,6,48,4800
DE,D03798,4798,7,49,4900
FR,D03799,4799,8,50,5000
HU,D03800,4800,9,1,100
NL,D03801,4801,10,2,200
DE,D03802,4802,11,3,300
FR,D03803,4803,12,4,400
HU,D03804,4804,1,5,500
NL,D03805,4805,2,6,600
DE,D03806,4806,3,7,700
FR,D03807,4807,4,8,800
HU,D03808,4808,5,9,900
NL,D03809,4809,6,10,1000
DE,D03810,4810,7,11,1100
FR,D03811,4811,8,12,1200
HU,D03812,4812,9,13,1300
NL,D03813,4813,10,14,1400
DE,D03814,4814,11,15,1500
FR,D03815,4815,12,16,1600
HU,D03816,4816,1,17,1700
NL,D03817,4817,2,18,1800
DE,D03818,4818,3,19,1900
FR,D03819,4819,4,20,2000
HU,D03820,4820,5,21,2100
NL,D03821,4821,6,22,2200
DE,D03822,4822,7,23,2300
FR,D03823,4823,8,24,2400
HU,D03824,4824,9,25,2500
NL,D03825,4825,10,26,2600
DE,D03826,4826,11,27,2700
FR,D03827,4827,12,28,2800
HU,D03828,4828,1,29,2900
NL,D03829,4829,2,30,3000
DE,D03830,4830,3,31,3100
FR,D03831,4831,4,32,3200
HU,D03832,4832,5,33,3300
NL,D03833,4833,6,34,3400
DE,D03834,4834,7,35,3500
FR,D03835,4835,8,36,3600
HU,D03836,4836,9,37,3700
NL,D03837,4837,10,38,3800
DE,D03838,4838,11,39,3900
FR,D03839,4839,12,40,4000
HU,D03840,4840,1,41,4100
NL,D03841,4841,2,42,4200
DE,D03842,4842,3,43,4300
FR,D03843,4843,4,44,4400
HU,D03844,4844,5,45,4500
NL,D03845,4845,6,46,4600
DE,D03846,4846,7,47,4700
FR,D03847,4847,8,48,4800
HU,D03848,4848,9,49,4900
NL,D03849,4849,10,50,5000
DE,D03850,4850,11,1,100
FR,D03851,4851,12,2,200
HU,D03852,4852,1,3,300
NL,D03853,4853,2,4,400
DE,D03854,4854,3,5,500
FR,D03855,4855,4,6,600
HU,D03856,4856,5,7,700
NL,D03857,4857,6,8,800
DE,D03858,4858,7,9,900
FR,D03859,4859,8,10,1000
HU,D03860,4860,9,11,1100
NL,D03861,4861,10,12,1200
DE,D03862,4862,11,13,1300
FR,D03863,4863,12,14,1400
HU,D03864,4864,1,15,1500
NL,D03865,4865,2,16,1600
DE,D03866,4866,3,17,1700
FR,D03867,4867,4,18,1800
HU,D03868,4868,5,19,1900
NL,D03869,4869,6,20,2000
DE,D03870,4870,7,21,2100
FR,D03871,4871,8,22,2200
HU,D03872,4872,9,23,2300
NL,D03873,4873,10,24,2400
DE,D03874,4874,11,25,2500
FR,D03875,4875,12,26,2600
HU,D03876,4876,1,27,2700
NL,D03877,4877,2,28,2800
DE,D03878,4878,3,29,2900
FR,D03879,4879,4,30,3000
HU,D03880,4880,5,31,3100
NL,D03881,4881,6,32,3200
DE,D03882,4882,7,33,3300
FR,D03883,4883,8,34,3400
HU,D03884,4884,9,35,3500
NL,D03885,4885,10,36,3600
DE,D03886,4886,11,37,3700
FR,D03887,4887,12,38,3800
HU,D03888,4888,1,39,3900
NL,D03889,4889,2,40,4000
DE,D03890,4890,3,41,4100
FR,D03891,4891,4,42,4200
HU,D03892,4892,5,43,4300
NL,D03893,4893,6,44,4400
DE,D03894,4894,7,45,4500
FR,D03895,4895,8,46,4600
HU,D03896,4896,9,47,4700
NL,D03897,4897,10,48,4800
DE,D03898,4898,11,49,4900
FR,D03899,4899,12,50,5000
HU,D03900,4900,1,1,100
NL,D03901,4901,2,2,200
DE,D03902,4902,3,3,300
FR,D03903,4903,4,4,400
HU,D03904,4904,5,5,500
NL,D03905,4905,6,6,600
DE,D03906,4906,7,7,700
FR,D03907,4907,8,8,800
HU,D03908,4908,9,9,900
NL,D03909,4909,10,10,1000
DE,D03910,4910,11,11,1100
FR,D03911,4911,12,12,1200
HU,D03912,4912,1,13,1300
NL,D03913,4913,2,14,1400
DE,D03914,4914,3,15,1500
FR,D03915,4915,4,16,1600
HU,D03916,4916,5,17,1700
NL,D03917,4917,6,18,1800
DE,D03918,4918,7,19,1900
FR,D03919,4919,8,20,2000
HU,D03920,4920,9,21,2100
NL,D03921,4921,10,22,2200
DE,D03922,4922,11,23,2300
FR,D03923,4923,12,24,2400
HU,D03924,4924,1,25,2500
NL,D03925,4925,2,26,2600
DE,D03926,4926,3,27,2700
FR,D03927,4927,4,28,2800
HU,D03928,4928,5,29,2900
NL,D03929,4929,6,30,3000
DE,D03930,4930,7,31,3100
FR,D03931,4931,8,32,3200
HU,D03932,4932,9,33,3300
NL,D03933,4933,10,34,3400
DE,D03934,4934,11,35,3500
FR,D03935,4935,12,36,3600
HU,D03936,4936,1,37,3700
NL,D03937,4937,2,38,3800
DE,D03938,4938,3,39,3900
FR,D03939,4939,4,40,4000
HU,D03940,4940,5,41,4100
NL,D03941,4941,6,42,4200
DE,D03942,4942,7,43,4300
FR,D03943,4943,8,44,4400
HU,D03944,4944,9,45,4500
NL,D03945,4945,10,46,4600
DE,D03946,4946,11,47,4700
FR,D03947,4947,12,48,4800
HU,D03948,4948,1,49,4900
NL,D03949,4949,2,50,5000
DE,D03950,4950,3,1,100
FR,D03951,4951,4,2,200
HU,D03952,4952,5,3,300
NL,D03953,4953,6,4,400
DE,D03954,4954,7,5,500
FR,D03955,4955,8,6,600
HU,D03956,4956,9,7,700
NL,D03957,4957,10,8,800
DE,D03958,4958,11,9,900
FR,D03959,4959,12,10,1000
HU,D03960,4960,1,11,1100
NL,D03961,4961,2,12,1200
DE,D03962,4962,3,13,1300
FR,D03963,4963,4,14,1400
HU,D03964,4964,5,15,1500
NL,D03965,4965,6,16,1600
DE,D03966,4966,7,17,1700
FR,D03967,4967,8,18,1800
HU,D03968,4968,9,19,1900
NL,D03969,4969,10,20,2000
DE,D03970,4970,11,21,2100
FR,D03971,4971,12,22,2200
HU,D03972,4972,1,23,2300
NL,D03973,4973,2,24,2400
DE,D03974,4974,3,25,2500
FR,D03975,4975,4,26,2600
HU,D03976,4976,5,27,2700
NL,D03977,4977,6,28,2800
DE,D03978,4978,7,29,2900
FR,D03979,4979,8,30,3000
HU,D03980,4980,9,31,3100
NL,D03981,4981,10,32,3200
DE,D03982,4982,11,33,3300
FR,D03983,4983,12,34,3400
HU,D03984,4984,1,35,3500
NL,D03985,4985,2,36,3600
DE,D03986,4986,3,37,3700
FR,D03987,4987,4,38,3800
HU,D03988,4988,5,39,3900
NL,D03989,4989,6,40,4000
DE,D03990,4990,7,41,4100
FR,D03991,4991,8,42,4200
HU,D03992,4992,9,43,4300
NL,D03993,4993,10,44,4400
DE,D03994,4994,11,45,4500
FR,D03995,4995,12,46,4600
HU,D03996,4996,1,47,4700
NL,D03997,4997,2,48,4800
DE,D03998,4998,3,49,4900
FR,D03999,4999,4,50,5000
HU,D04000,5000,5,1,100
NL,D04001,5001,6,2,200
DE,D04002,5002,7,3,300
FR,D04003,5003,8,4,400
HU,D04004,5004,9,5,500
NL,D04005,5005,10,6,600
DE,D04006,5006,11,7,700
FR,D04007,5007,12,8,800
HU,D04008,5008,1,9,900
NL,D04009,5009,2,10,1000
DE,D04010,5010,3,11,1100
FR,D04011,5011,4,12,1200
HU,D04012,5012,5,13,1300
NL,D04013,5013,6,14,1400
DE,D04014,5014,7,15,1500
FR,D04015,5015,8,16,1600
HU,D04016,5016,9,17,1700
NL,D04017,5017,10,18,1800
DE,D04018,5018,11,19,1900
FR,D04019,5019,12,20,2000
HU,D04020,5020,1,21,2100
NL,D04021,5021,2,22,2200
DE,D04022,5022,3,23,2300
FR,D04023,5023,4,24,2400
HU,D04024,5024,5,25,2500
NL,D04025,5025,6,26,2600
DE,D04026,5026,7,27,2700
FR,D04027,5027,8,28,2800
HU,D04028,5028,9,29,2900
NL,D04029,5029,10,30,3000
DE,D04030,5030,11,31,3100
FR,D04031,5031,12,32,3200
HU,D04032,5032,1,33,3300
NL,D04033,5033,2,34,3400
DE,D04034,5034,3,35,3500
FR,D04035,5035,4,36,3600
HU,D04036,5036,5,37,3700
NL,D04037,5037,6,38,3800
DE,D04038,5038,7,39,3900
FR,D04039,5039,8,40,4000
HU,D04040,5040,9,41,4100
NL,D04041,5041,10,42,4200
DE,D04042,5042,11,43,4300
FR,D04043,5043,12,44,4400
HU,D04044,5044,1,45,4500
NL,D04045,5045,2,46,4600
DE,D04046,5046,3,47,4700
FR,D04047,5047,4,48,4800
HU,D04048,5048,5,49,4900
NL,D04049,5049,6,50,5000
DE,D04050,5050,7,1,100
FR,D04051,5051,8,2,200
HU,D04052,5052,9,3,300
NL,D04053,5053,10,4,400
DE,D04054,5054,11,5,500
FR,D04055,5055,12,6,600
HU,D04056,5056,1,7,700
NL,D04057,5057,2,8,800
DE,D04058,5058,3,9,900
FR,D04059,5059,4,10,1000
HU,D04060,5060,5,11,1100
NL,D04061,5061,6,12,1200
DE,D04062,5062,7,13,1300
FR,D04063,5063,8,14,1400
HU,D04064,5064,9,15,1500
NL,D04065,5065,10,16,1600
DE,D04066,5066,11,17,1700
FR,D04067,5067,12,18,1800
HU,D04068,5068,1,19,1900
NL,D04069,5069,2,20,2000
DE,D04070,5070,3,21,2100
FR,D04071,5071,4,22,2200
HU,D04072,5072,5,23,2300
NL,D04073,5073,6,24,2400
DE,D04074,5074,7,25,2500
FR,D04075,5075,8,26,2600
HU,D04076,5076,9,27,2700
NL,D04077,5077,10,28,2800
DE,D04078,5078,11,29,2900
FR,D04079,5079,12,30,3000
HU,D04080,5080,1,31,3100
NL,D04081,5081,2,32,3200
DE,D04082,5082,3,33,3300
FR,D04083,5083,4,34,3400
HU,D04084,5084,5,35,3500
NL,D04085,5085,6,36,3600
DE,D04086,5086,7,37,3700
FR,D04087,5087,8,38,3800
HU,D04088,5088,9,39,3900
NL,D04089,5089,10,40,4000
DE,D04090,5090,11,41,4100
FR,D04091,5091,12,42,4200
HU,D04092,5092,1,43,4300
NL,D04093,5093,2,44,4400
DE,D04094,5094,3,45,4500
FR,D04095,5095,4,46,4600
HU,D04096,5096,5,47,4700
NL,D04097,5097,6,48,4800
DE,D04098,5098,7,49,4900
FR,D04099,5099,8,50,5000
HU,D04100,5100,9,1,100
NL,D04101,5101,10,2,200
DE,D04102,5102,11,3,300
FR,D04103,5103,12,4,400
HU,D04104,5104,1,5,500
NL,D04105,5105,2,6,600
DE,D04106,5106,3,7,700
FR,D04107,5107,4,8,800
HU,D04108,5108,5,9,900
NL,D04109,5109,6,10,1000
DE,D04110,5110,7,11,1100
FR,D04111,5111,8,12,1200
HU,D04112,5112,9,13,1300
NL,D04113,5113,10,14,1400
DE,D04114,5114,11,15,1500
FR,D04115,5115,12,16,1600
HU,D04116,5116,1,17,1700
NL,D04117,5117,2,18,1800
DE,D04118,5118,3,19,1900
FR,D04119,5119,4,20,2000
HU,D04120,5120,5,21,2100
NL,D04121,5121,6,22,2200
DE,D04122,5122,7,23,2300
FR,D04123,5123,8,24,2400
HU,D04124,5124,9,25,2500
NL,D04125,5125,10,26,2600
DE,D04126,5126,11,27,2700
FR,D04127,5127,12,28,2800
HU,D04128,5128,1,29,2900
NL,D04129,5129,2,30,3000
DE,D04130,5130,3,31,3100
FR,D04131,5131,4,32,3200
HU,D04132,5132,5,33,3300
NL,D04133,5133,6,34,3400
DE,D04134,5134,7,35,3500
FR,D04135,5135,8,36,3600
HU,D04136,5136,9,37,3700
NL,D04137,5137,10,38,3800
DE,D04138,5138,11,39,3900
FR,D04139,5139,12,40,4000
HU,D04140,5140,1,41,4100
NL,D04141,5141,2,42,4200
DE,D04142,5142,3,43,4300
FR,D04143,5143,4,44,4400
HU,D04144,5144,5,45,4500
NL,D04145,5145,6,46,4600
DE,D04146,5146,7,47,4700
FR,D04147,5147,8,48,4800
HU,D04148,5148,9,49,4900
NL,D04149,5149,10,50,5000
DE,D04150,5150,11,1,100
FR,D04151,5151,12,2,200
HU,D04152,5152,1,3,300
NL,D04153,5153,2,4,400
DE,D04154,5154,3,5,500
FR,D04155,5155,4,6,600
HU,D04156,5156,5,7,700
NL,D04157,5157,6,8,800
DE,D04158,5158,7,9,900
FR,D04159,5159,8,10,1000
HU,D04160,5160,9,11,1100
NL,D04161,5161,10,12,1200
DE,D04162,5162,11,13,1300
FR,D04163,5163,12,14,1400
HU,D04164,5164,1,15,1500
NL,D04165,5165,2,16,1600
DE,D04166,5166,3,17,1700
FR,D04167,5167,4,18,1800
HU,D04168,5168,5,19,1900
NL,D04169,5169,6,20,2000
DE,D04170,5170,7,21,2100
FR,D04171,5171,8,22,2200
HU,D04172,5172,9,23,2300
NL,D04173,5173,10,24,2400
DE,D04174,5174,11,25,2500
FR,D04175,5175,12,26,2600
HU,D04176,5176,1,27,2700
NL,D04177,5177,2,28,2800
DE,D04178,5178,3,29,2900
FR,D04179,5179,4,30,3000
HU,D04180,5180,5,31,3100
NL,D04181,5181,6,32,3200
DE,D04182,5182,7,33,3300
FR,D04183,5183,8,34,3400
HU,D04184,5184,9,35,3500
NL,D04185,5185,10,36,3600
DE,D04186,5186,11,37,3700
FR,D04187,5187,12,38,3800
HU,D04188,5188,1,39,3900
NL,D04189,5189,2,40,4000
DE,D04190,5190,3,41,4100
FR,D04191,5191,4,42,4200
HU,D04192,5192,5,43,4300
NL,D04193,5193,6,44,4400
DE,D04194,5194,7,45,4500
FR,D04195,5195,8,46,4600
HU,D04196,5196,9,47,4700
NL,D04197,5197,10,48,4800
DE,D04198,5198,11,49,4900
FR,D04199,5199,12,50,5000
HU,D04200,5200,1,1,100
NL,D04201,5201,2,2,200
DE,D04202,5202,3,3,300
FR,D04203,5203,4,4,400
HU,D04204,5204,5,5,500
NL,D04205,5205,6,6,600
DE,D04206,5206,7,7,700
FR,D04207,5207,8,8,800
HU,D04208,5208,9,9,900
NL,D04209,5209,10,10,1000
DE,D04210,5210,11,11,1100
FR,D04211,5211,12,12,1200
HU,D04212,5212,1,13,1300
NL,D04213,5213,2,14,1400
DE,D04214,5214,3,15,1500
FR,D04215,5215,4,16,1600
HU,D04216,5216,5,17,1700
NL,D04217,5217,6,18,1800
DE,D04218,5218,7,19,1900
FR,D04219,5219,8,20,2000
HU,D04220,5220,9,21,2100
NL,D04221,5221,10,22,2200
DE,D04222,5222,11,23,2300
FR,D04223,5223,12,24,2400
HU,D04224,5224,1,25,2500
NL,D04225,5225,2,26,2600
DE,D04226,5226,3,27,2700
FR,D04227,5227,4,28,2800
HU,D04228,5228,5,29,2900
NL,D04229,5229,6,30,3000
DE,D04230,5230,7,31,3100
FR,D04231,5231,8,32,3200
HU,D04232,5232,9,33,3300
NL,D04233,5233,10,34,3400
DE,D04234,5234,11,35,3500
FR,D04235,5235,12,36,3600
HU,D04236,5236,1,37,3700
NL,D04237,5237,2,38,3800
DE,D04238,5238,3,39,3900
FR,D04239,5239,4,40,4000
HU,D04240,5240,5,41,4100
NL,D04241,5241,6,42,4200
DE,D04242,5242,7,43,4300
FR,D04243,5243,8,44,4400
HU,D04244,5244,9,45,4500
NL,D04245,5245,10,46,4600
DE,D04246,5246,11,47,4700
FR,D04247,5247,12,48,4800
